Chrom	Source	Feature	Start	End	Score	Strand	Frame	Attribute	Gene
NC_060941.1	BestRefSeq	exon	64503288	64503409	.	+	.	ID=exon-NM_001330431.2-2;Parent=rna-NM_001330431.2;Dbxref=GeneID:4215,Genbank:NM_001330431.2,HGNC:HGNC:6855,MIM:602539;Note=The RefSeq transcript has 1 substitution%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=MAP3K3;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001330431.2;product=mitogen-activated protein kinase kinase kinase 3%2C transcript variant 3;transcript_id=NM_001330431.2	MAP3K3
NC_060941.1	BestRefSeq	exon	64516630	64516670	.	+	.	ID=exon-NM_001330431.2-3;Parent=rna-NM_001330431.2;Dbxref=GeneID:4215,Genbank:NM_001330431.2,HGNC:HGNC:6855,MIM:602539;Note=The RefSeq transcript has 1 substitution%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=MAP3K3;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001330431.2;product=mitogen-activated protein kinase kinase kinase 3%2C transcript variant 3;transcript_id=NM_001330431.2	MAP3K3
NC_060941.1	BestRefSeq	exon	64523149	64523248	.	+	.	ID=exon-NM_001330431.2-4;Parent=rna-NM_001330431.2;Dbxref=GeneID:4215,Genbank:NM_001330431.2,HGNC:HGNC:6855,MIM:602539;Note=The RefSeq transcript has 1 substitution%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=MAP3K3;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001330431.2;product=mitogen-activated protein kinase kinase kinase 3%2C transcript variant 3;transcript_id=NM_001330431.2	MAP3K3
NC_060941.1	BestRefSeq	exon	64528701	64528814	.	+	.	ID=exon-NM_001330431.2-5;Parent=rna-NM_001330431.2;Dbxref=GeneID:4215,Genbank:NM_001330431.2,HGNC:HGNC:6855,MIM:602539;Note=The RefSeq transcript has 1 substitution%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=MAP3K3;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001330431.2;product=mitogen-activated protein kinase kinase kinase 3%2C transcript variant 3;transcript_id=NM_001330431.2	MAP3K3
NC_060941.1	BestRefSeq	exon	64537844	64537964	.	+	.	ID=exon-NM_001330431.2-6;Parent=rna-NM_001330431.2;Dbxref=GeneID:4215,Genbank:NM_001330431.2,HGNC:HGNC:6855,MIM:602539;Note=The RefSeq transcript has 1 substitution%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=MAP3K3;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001330431.2;product=mitogen-activated protein kinase kinase kinase 3%2C transcript variant 3;transcript_id=NM_001330431.2	MAP3K3
NC_060941.1	BestRefSeq	exon	64552672	64552805	.	+	.	ID=exon-NM_001330431.2-7;Parent=rna-NM_001330431.2;Dbxref=GeneID:4215,Genbank:NM_001330431.2,HGNC:HGNC:6855,MIM:602539;Note=The RefSeq transcript has 1 substitution%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=MAP3K3;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001330431.2;product=mitogen-activated protein kinase kinase kinase 3%2C transcript variant 3;transcript_id=NM_001330431.2	MAP3K3
NC_060941.1	BestRefSeq	exon	64556421	64556482	.	+	.	ID=exon-NM_001330431.2-8;Parent=rna-NM_001330431.2;Dbxref=GeneID:4215,Genbank:NM_001330431.2,HGNC:HGNC:6855,MIM:602539;Note=The RefSeq transcript has 1 substitution%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=MAP3K3;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001330431.2;product=mitogen-activated protein kinase kinase kinase 3%2C transcript variant 3;transcript_id=NM_001330431.2	MAP3K3
NC_060941.1	BestRefSeq	exon	64559434	64559501	.	+	.	ID=exon-NM_001330431.2-9;Parent=rna-NM_001330431.2;Dbxref=GeneID:4215,Genbank:NM_001330431.2,HGNC:HGNC:6855,MIM:602539;Note=The RefSeq transcript has 1 substitution%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=MAP3K3;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001330431.2;product=mitogen-activated protein kinase kinase kinase 3%2C transcript variant 3;transcript_id=NM_001330431.2	MAP3K3
NC_060941.1	BestRefSeq	exon	64559696	64559788	.	+	.	ID=exon-NM_001330431.2-10;Parent=rna-NM_001330431.2;Dbxref=GeneID:4215,Genbank:NM_001330431.2,HGNC:HGNC:6855,MIM:602539;Note=The RefSeq transcript has 1 substitution%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=MAP3K3;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001330431.2;product=mitogen-activated protein kinase kinase kinase 3%2C transcript variant 3;transcript_id=NM_001330431.2	MAP3K3
NC_060941.1	BestRefSeq	exon	64560451	64560642	.	+	.	ID=exon-NM_001330431.2-11;Parent=rna-NM_001330431.2;Dbxref=GeneID:4215,Genbank:NM_001330431.2,HGNC:HGNC:6855,MIM:602539;Note=The RefSeq transcript has 1 substitution%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=MAP3K3;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001330431.2;product=mitogen-activated protein kinase kinase kinase 3%2C transcript variant 3;transcript_id=NM_001330431.2	MAP3K3
NC_060941.1	BestRefSeq	exon	64561171	64561319	.	+	.	ID=exon-NM_001330431.2-12;Parent=rna-NM_001330431.2;Dbxref=GeneID:4215,Genbank:NM_001330431.2,HGNC:HGNC:6855,MIM:602539;Note=The RefSeq transcript has 1 substitution%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=MAP3K3;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001330431.2;product=mitogen-activated protein kinase kinase kinase 3%2C transcript variant 3;transcript_id=NM_001330431.2	MAP3K3
NC_060941.1	BestRefSeq	exon	64562009	64562140	.	+	.	ID=exon-NM_001330431.2-13;Parent=rna-NM_001330431.2;Dbxref=GeneID:4215,Genbank:NM_001330431.2,HGNC:HGNC:6855,MIM:602539;Note=The RefSeq transcript has 1 substitution%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=MAP3K3;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001330431.2;product=mitogen-activated protein kinase kinase kinase 3%2C transcript variant 3;transcript_id=NM_001330431.2	MAP3K3
NC_060941.1	BestRefSeq	exon	64562640	64562769	.	+	.	ID=exon-NM_001330431.2-14;Parent=rna-NM_001330431.2;Dbxref=GeneID:4215,Genbank:NM_001330431.2,HGNC:HGNC:6855,MIM:602539;Note=The RefSeq transcript has 1 substitution%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=MAP3K3;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001330431.2;product=mitogen-activated protein kinase kinase kinase 3%2C transcript variant 3;transcript_id=NM_001330431.2	MAP3K3
NC_060941.1	BestRefSeq	exon	64563149	64563326	.	+	.	ID=exon-NM_001330431.2-15;Parent=rna-NM_001330431.2;Dbxref=GeneID:4215,Genbank:NM_001330431.2,HGNC:HGNC:6855,MIM:602539;Note=The RefSeq transcript has 1 substitution%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=MAP3K3;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001330431.2;product=mitogen-activated protein kinase kinase kinase 3%2C transcript variant 3;transcript_id=NM_001330431.2	MAP3K3
NC_060941.1	BestRefSeq	exon	64564456	64567209	.	+	.	ID=exon-NM_001330431.2-16;Parent=rna-NM_001330431.2;Dbxref=GeneID:4215,Genbank:NM_001330431.2,HGNC:HGNC:6855,MIM:602539;Note=The RefSeq transcript has 1 substitution%2C 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=MAP3K3;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001330431.2;product=mitogen-activated protein kinase kinase kinase 3%2C transcript variant 3;transcript_id=NM_001330431.2	MAP3K3
NC_060941.1	Gnomon	gene	64553078	64561904	.	-	.	ID=gene-LOC101927898;Dbxref=GeneID:101927898;Name=LOC101927898;gbkey=Gene;gene=LOC101927898;gene_biotype=lncRNA	LOC101927898
NC_060941.1	Gnomon	exon	64561380	64561904	.	-	.	ID=exon-XR_007087962.1-1;Parent=rna-XR_007087962.1;Dbxref=GeneID:101927898,Genbank:XR_007087962.1;gbkey=ncRNA;gene=LOC101927898;product=uncharacterized LOC101927898;transcript_id=XR_007087962.1	LOC101927898
NC_060941.1	Gnomon	exon	64560000	64560082	.	-	.	ID=exon-XR_007087962.1-2;Parent=rna-XR_007087962.1;Dbxref=GeneID:101927898,Genbank:XR_007087962.1;gbkey=ncRNA;gene=LOC101927898;product=uncharacterized LOC101927898;transcript_id=XR_007087962.1	LOC101927898
NC_060941.1	Gnomon	exon	64553078	64553663	.	-	.	ID=exon-XR_007087962.1-3;Parent=rna-XR_007087962.1;Dbxref=GeneID:101927898,Genbank:XR_007087962.1;gbkey=ncRNA;gene=LOC101927898;product=uncharacterized LOC101927898;transcript_id=XR_007087962.1	LOC101927898
NC_060941.1	BestRefSeq	gene	64566794	64571030	.	-	.	ID=gene-LIMD2;Dbxref=GeneID:80774,HGNC:HGNC:28142;Name=LIMD2;description=LIM domain containing 2;gbkey=Gene;gene=LIMD2;gene_biotype=protein_coding	LIMD2
NC_060941.1	BestRefSeq	exon	64570937	64571030	.	-	.	ID=exon-NM_030576.4-1;Parent=rna-NM_030576.4;Dbxref=GeneID:80774,Genbank:NM_030576.4,HGNC:HGNC:28142;Note=The RefSeq transcript has 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=LIMD2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_030576.4;product=LIM domain containing 2;tag=RefSeq Select;transcript_id=NM_030576.4	LIMD2
NC_060941.1	BestRefSeq	exon	64570162	64570253	.	-	.	ID=exon-NM_030576.4-2;Parent=rna-NM_030576.4;Dbxref=GeneID:80774,Genbank:NM_030576.4,HGNC:HGNC:28142;Note=The RefSeq transcript has 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=LIMD2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_030576.4;product=LIM domain containing 2;tag=RefSeq Select;transcript_id=NM_030576.4	LIMD2
NC_060941.1	BestRefSeq	exon	64569933	64569974	.	-	.	ID=exon-NM_030576.4-3;Parent=rna-NM_030576.4;Dbxref=GeneID:80774,Genbank:NM_030576.4,HGNC:HGNC:28142;Note=The RefSeq transcript has 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=LIMD2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_030576.4;product=LIM domain containing 2;tag=RefSeq Select;transcript_id=NM_030576.4	LIMD2
NC_060941.1	BestRefSeq	exon	64569704	64569843	.	-	.	ID=exon-NM_030576.4-4;Parent=rna-NM_030576.4;Dbxref=GeneID:80774,Genbank:NM_030576.4,HGNC:HGNC:28142;Note=The RefSeq transcript has 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=LIMD2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_030576.4;product=LIM domain containing 2;tag=RefSeq Select;transcript_id=NM_030576.4	LIMD2
NC_060941.1	BestRefSeq	exon	64566794	64569616	.	-	.	ID=exon-NM_030576.4-5;Parent=rna-NM_030576.4;Dbxref=GeneID:80774,Genbank:NM_030576.4,HGNC:HGNC:28142;Note=The RefSeq transcript has 2 non-frameshifting indels compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=LIMD2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_030576.4;product=LIM domain containing 2;tag=RefSeq Select;transcript_id=NM_030576.4	LIMD2
NC_060941.1	BestRefSeq	gene	64571243	64573594	.	+	.	ID=gene-LOC729683;Dbxref=GeneID:729683;Name=LOC729683;description=uncharacterized LOC729683;gbkey=Gene;gene=LOC729683;gene_biotype=lncRNA	LOC729683
NC_060941.1	BestRefSeq	exon	64571243	64573594	.	+	.	ID=exon-NR_046273.1-1;Parent=rna-NR_046273.1;Dbxref=GeneID:729683,Genbank:NR_046273.1;Note=The RefSeq transcript has 2 substitutions%2C 1 non-frameshifting indel compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=ncRNA;gene=LOC729683;inference=similar to RNA sequence (same species):RefSeq:NR_046273.1;product=uncharacterized LOC729683;transcript_id=NR_046273.1	LOC729683
NC_060941.1	BestRefSeq	gene	64573741	64612901	.	-	.	ID=gene-STRADA;Dbxref=GeneID:92335,HGNC:HGNC:30172,MIM:608626;Name=STRADA;description=STE20 related adaptor alpha;gbkey=Gene;gene=STRADA;gene_biotype=protein_coding;gene_synonym=LYK5,NY-BR-96,PMSE,Stlk,STRAD,STRAD alpha	STRADA
NC_060941.1	BestRefSeq	exon	64612656	64612714	.	-	.	ID=exon-NR_156741.2-1;Parent=rna-NR_156741.2;Dbxref=GeneID:92335,Genbank:NR_156741.2,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 2 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=misc_RNA;gene=STRADA;inference=similar to RNA sequence (same species):RefSeq:NR_156741.2;product=STE20 related adaptor alpha%2C transcript variant 13;transcript_id=NR_156741.2	STRADA
NC_060941.1	BestRefSeq	exon	64599243	64599322	.	-	.	ID=exon-NR_156741.2-2;Parent=rna-NR_156741.2;Dbxref=GeneID:92335,Genbank:NR_156741.2,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 2 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=misc_RNA;gene=STRADA;inference=similar to RNA sequence (same species):RefSeq:NR_156741.2;product=STE20 related adaptor alpha%2C transcript variant 13;transcript_id=NR_156741.2	STRADA
NC_060941.1	BestRefSeq	exon	64597547	64597604	.	-	.	ID=exon-NR_156741.2-3;Parent=rna-NR_156741.2;Dbxref=GeneID:92335,Genbank:NR_156741.2,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 2 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=misc_RNA;gene=STRADA;inference=similar to RNA sequence (same species):RefSeq:NR_156741.2;product=STE20 related adaptor alpha%2C transcript variant 13;transcript_id=NR_156741.2	STRADA
NC_060941.1	BestRefSeq	exon	64594207	64594235	.	-	.	ID=exon-NR_156741.2-4;Parent=rna-NR_156741.2;Dbxref=GeneID:92335,Genbank:NR_156741.2,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 2 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=misc_RNA;gene=STRADA;inference=similar to RNA sequence (same species):RefSeq:NR_156741.2;product=STE20 related adaptor alpha%2C transcript variant 13;transcript_id=NR_156741.2	STRADA
NC_060941.1	BestRefSeq	exon	64584915	64585017	.	-	.	ID=exon-NR_156741.2-5;Parent=rna-NR_156741.2;Dbxref=GeneID:92335,Genbank:NR_156741.2,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 2 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=misc_RNA;gene=STRADA;inference=similar to RNA sequence (same species):RefSeq:NR_156741.2;product=STE20 related adaptor alpha%2C transcript variant 13;transcript_id=NR_156741.2	STRADA
NC_060941.1	BestRefSeq	exon	64584315	64584436	.	-	.	ID=exon-NR_156741.2-6;Parent=rna-NR_156741.2;Dbxref=GeneID:92335,Genbank:NR_156741.2,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 2 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=misc_RNA;gene=STRADA;inference=similar to RNA sequence (same species):RefSeq:NR_156741.2;product=STE20 related adaptor alpha%2C transcript variant 13;transcript_id=NR_156741.2	STRADA
NC_060941.1	BestRefSeq	exon	64581636	64581744	.	-	.	ID=exon-NR_156741.2-7;Parent=rna-NR_156741.2;Dbxref=GeneID:92335,Genbank:NR_156741.2,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 2 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=misc_RNA;gene=STRADA;inference=similar to RNA sequence (same species):RefSeq:NR_156741.2;product=STE20 related adaptor alpha%2C transcript variant 13;transcript_id=NR_156741.2	STRADA
NC_060941.1	BestRefSeq	exon	64581399	64581522	.	-	.	ID=exon-NR_156741.2-8;Parent=rna-NR_156741.2;Dbxref=GeneID:92335,Genbank:NR_156741.2,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 2 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=misc_RNA;gene=STRADA;inference=similar to RNA sequence (same species):RefSeq:NR_156741.2;product=STE20 related adaptor alpha%2C transcript variant 13;transcript_id=NR_156741.2	STRADA
NC_060941.1	BestRefSeq	exon	64577543	64577647	.	-	.	ID=exon-NR_156741.2-9;Parent=rna-NR_156741.2;Dbxref=GeneID:92335,Genbank:NR_156741.2,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 2 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=misc_RNA;gene=STRADA;inference=similar to RNA sequence (same species):RefSeq:NR_156741.2;product=STE20 related adaptor alpha%2C transcript variant 13;transcript_id=NR_156741.2	STRADA
NC_060941.1	BestRefSeq	exon	64575250	64575491	.	-	.	ID=exon-NR_156741.2-10;Parent=rna-NR_156741.2;Dbxref=GeneID:92335,Genbank:NR_156741.2,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 2 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=misc_RNA;gene=STRADA;inference=similar to RNA sequence (same species):RefSeq:NR_156741.2;product=STE20 related adaptor alpha%2C transcript variant 13;transcript_id=NR_156741.2	STRADA
NC_060941.1	BestRefSeq	exon	64574914	64574956	.	-	.	ID=exon-NR_156741.2-11;Parent=rna-NR_156741.2;Dbxref=GeneID:92335,Genbank:NR_156741.2,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 2 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=misc_RNA;gene=STRADA;inference=similar to RNA sequence (same species):RefSeq:NR_156741.2;product=STE20 related adaptor alpha%2C transcript variant 13;transcript_id=NR_156741.2	STRADA
NC_060941.1	BestRefSeq	exon	64573741	64574660	.	-	.	ID=exon-NR_156741.2-12;Parent=rna-NR_156741.2;Dbxref=GeneID:92335,Genbank:NR_156741.2,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 2 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=misc_RNA;gene=STRADA;inference=similar to RNA sequence (same species):RefSeq:NR_156741.2;product=STE20 related adaptor alpha%2C transcript variant 13;transcript_id=NR_156741.2	STRADA
NC_060941.1	BestRefSeq	exon	64612656	64612901	.	-	.	ID=exon-NM_001363789.1-1;Parent=rna-NM_001363789.1;Dbxref=GeneID:92335,Genbank:NM_001363789.1,HGNC:HGNC:30172,MIM:608626;Note=The RefSeq transcript has 3 substitutions compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=STRADA;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_001363789.1;product=STE20 related adaptor alpha%2C transcript variant 10;transcript_id=NM_001363789.1	STRADA
